kontrahent_id,nazwa,nip,nip_status,dup_nip,dup_nazwa
695,Portka Sp. z o.o. Sp.k. sp. z o.o.,057-563-98-38,poprawny,False,False
696,Gabinety Kenig-Misztela Sp. z o.o. Sp.k. Sp. z o.o.,9451548093,poprawny,False,False
697,Kroll Sp.j. Sp. J.,4409079776,poprawny,False,False
698,Fundacja Maszczyk Sp. z o.o. Sp.k. Sp. J.,222-161-07-04,błędny,False,False
699,Kurnik-Darul Sp. z o.o. Sp.k. Sp. J.,5295806606,błędny,False,False
700,PPUH Jędryczka i syn s.c. sp.k.,386-204-48-53,poprawny,False,False
701,PPUH Mateusiak Sp. z o.o.,2125902030,poprawny,False,False
702,Spółdzielnia Szpyt S.A. Sp. J.,2406424295,poprawny,False,False
703,Sornat Sp.k. Spółka z o.o.,7417595583,poprawny,False,False
704,Rejmer-Boś s.c. S.A.,343-740-18-29,poprawny,False,False
705,Fundacja Piersa-Gomuła Sp. z o.o. Sp.k. Sp. z o.o.,5150267553,błędny,False,False
706,Andryszczyk Sp.k. S.A.,9799667347,poprawny,False,False
707,Łachut Sp. z o.o. sp. z o.o.,8166496908,poprawny,False,False
708,Stawczyk-Biernacik Sp. z o.o. Spółka z o.o.,0142576276,poprawny,False,False
709,Stowarzyszenie Ragus sp. z o.o.,6132850721,poprawny,False,False
710,Fundacja Zontek Sp. J.,6731625261,poprawny,False,False
711,Wojciech-Bulanda s.c. Spółka z o.o.,5809961320,poprawny,False,False
712,Fundacja Bejma Sp. z o.o. Sp.k. sp. z o.o.,6244670467,poprawny,False,False
713,Szambelan-Ciastek Sp. z o.o. Sp.k. Sp. J.,1602529860,poprawny,True,True
714,Gabinety Bancerz Spółka z o.o.,6419785756,błędny,False,False
715,Ziarnik-Prejs s.c. Sp. z o.o.,2059438971,poprawny,False,False
716,Grupa Piechna-Pasieczna Sp.k. sp.k.,5465408425,poprawny,False,False
717,Spółdzielnia Hubert S.A. Spółka z o.o.,0863218124,poprawny,False,False
718,Fundacja Osipowicz-Trzmiel Sp.k. sp. z o.o.,8970155026,poprawny,False,False
719,Freitag-Dyjas Sp.j. Sp. z o.o.,241-613-94-49,poprawny,True,True
720,Bryda i syn s.c. S.A.,4248096248,poprawny,False,False
721,Gabinety Leoniak S.A.,9513305318,poprawny,False,False
722,FPUH Jaszczur S.A.,8055557274,poprawny,False,False
723,Burzawa Sp.j. Sp. z o.o.,2959660481,poprawny,False,False
724,Stowarzyszenie Jarczyk sp. z o.o.,3194226868,poprawny,False,False
725,Odrzywołek-Kononowicz Sp.k. Sp. J.,5888636777,poprawny,False,False
726,Gabryszak-Długozima S.A. Spółka z o.o.,7216966630,poprawny,True,False
727,Spółdzielnia Ulewicz sp.k.,9605932974,poprawny,False,False
728,PPUH Klinger s.c. sp. z o.o.,7532735243,poprawny,True,True
729,Grupa Łukowiak sp. z o.o.,7819523717,poprawny,False,False
730,Prokurat-Henke s.c. S.A.,4819807703,poprawny,False,False
731,Stowarzyszenie Piórek Sp.k. Sp. z o.o.,1249125654,poprawny,False,False
732,Kotala s.c. Sp. J.,9490228406,poprawny,False,False
733,Gabinety Glazik Sp.k. Spółka z o.o.,7742229463,poprawny,False,False
734,FPUH Brachman Sp.j. Spółka z o.o.,5886792527,poprawny,False,False
735,Spółdzielnia Katana S.A. S.A.,2760153437,poprawny,False,False
736,Gabinety Zapadka S.A. sp.k.,8148881079,poprawny,False,False
737,Spółdzielnia Dusik Sp. J.,7209484137,poprawny,False,False
738,Behrendt s.c. sp.k.,7718051375,poprawny,False,False
739,Sura-Gregorczuk Sp.j. Spółka z o.o.,9096173996,poprawny,False,False
740,Fundacja Szwałek i syn s.c. Spółka z o.o.,8784448354,poprawny,False,False
741,FPUH Sapała-Sporysz Sp. z o.o. Sp.k. sp.k.,5823133482,poprawny,False,False
742,FPUH Klęczar-Kręcisz i syn s.c. sp. z o.o.,5236229253,poprawny,False,False
743,Beśka s.c. Spółka z o.o.,5245557465,poprawny,False,False
744,Grupa Penkala i syn s.c. sp. z o.o.,7403344500,poprawny,False,False
745,Fundacja Bobryk-Sabak Sp.k. sp.k.,8741132578,poprawny,False,False
746,Fundacja Choina-Kupidura S.A. sp.k.,9601054850,poprawny,False,False
747,Marach i syn s.c. sp. z o.o.,9493817356,poprawny,False,False
748,Roter S.A. Sp. z o.o.,5573257377,poprawny,False,False
749,Fundacja Kluczyk Sp. z o.o. Sp. J.,6667080856,poprawny,False,False
750,Zacharczuk i syn s.c. Sp. J.,1191818283,poprawny,False,False
751,Spółdzielnia Augustynek S.A.,725-129-57-81,poprawny,False,False
752,PPUH Dzierżak-Kłoczko Sp.k. sp. z o.o.,5624395877,poprawny,False,False
753,Stowarzyszenie Koniecko Sp.k. sp. z o.o.,1089028510,poprawny,False,False
754,Czuj-Maleszka S.A. Spółka z o.o.,3350271600,poprawny,False,False
755,  Fundacja Siudek Sp. z o.o. Sp.k. S.A.,9112898123,poprawny,False,False
756,Sporek-Dziarmaga Sp.j. sp. z o.o.,066-615-54-19,poprawny,False,False
757,Małas Sp.j. Sp. z o.o.,4502329028,poprawny,False,False
758,Kyc-Gawliczek s.c. Sp. J.,4596262281,poprawny,False,False
759,FPUH Dykas Sp. J.,0260869829,poprawny,False,False
760,Gabinety Szczepan-Kożuszek Sp. z o.o. Sp.k. S.A.,7687290474,poprawny,False,False
761,Smorąg-Szwiec Sp.k. Sp. J.,9323822312,poprawny,True,True
762,Gabinety Roda Sp.k. Sp. J.,4579889422,poprawny,False,False
763,Prygiel Sp.k. S.A.,0320203265,poprawny,False,False
764,Gabinety Bryzek-Łaskawiec i syn s.c. sp. z o.o.,7948714856,poprawny,False,False
765,  Grupa Łuczkiewicz-Kosz Sp. z o.o. Sp.k. Spółka z o.o.,8415608218,poprawny,False,False
766,  FPUH Jarczyk S.A. S.A.,8182683232,poprawny,False,False
767,FPUH Fronczyk-Pyzel Sp. z o.o. sp.k.,8085838256,poprawny,False,False
768,PPUH Majtczak-Kolanek S.A. Sp. J.,2896340647,poprawny,False,False
769,Spółdzielnia Mainka Sp. z o.o. Sp.k. Spółka z o.o.,8439910621,poprawny,False,False
770,Grabas-Preuss Sp.k. sp. z o.o.,2372450189,poprawny,False,False
771,Gabinety Siejak Sp. z o.o.,8972154060,poprawny,False,False
772,PPUH Dąbrówka Sp. J.,7438119959,poprawny,False,False
773,Spółdzielnia Młyńczak Sp. J.,1739739642,poprawny,False,False
774,PPUH Faltyn Sp. z o.o. Sp.k. Sp. J.,6091919113,poprawny,False,False
775,FPUH Gołota Sp.j. Sp. z o.o.,5779806602,poprawny,False,False
776,Spółdzielnia Wocial Sp. z o.o. Sp.k. Sp. J.,7455534709,poprawny,False,False
777,Grupa Szumna s.c. Spółka z o.o.,4116597261,poprawny,False,False
778,Fundacja Mazanek Spółka z o.o.,8269131199,poprawny,False,False
779,Żuberek Sp. z o.o. S.A.,1499153700,poprawny,False,False
780,Kuliberda i syn s.c. sp. z o.o.,7320430970,poprawny,False,False
781,Grupa Byra Sp. z o.o. Sp.k. sp.k.,969-645-46-57,poprawny,False,False
782,Spółdzielnia Mainka Sp. z o.o. Sp.k. Sp. J.,3892187853,poprawny,False,False
783,Sus-Bernard S.A. sp.k.,0878057213,poprawny,False,False
784,Dytrych-Jonik Sp. z o.o. S.A.,398-628-95-02,poprawny,False,False
785,Oczko-Ośko i syn s.c. Sp. J.,2339220718,poprawny,True,True
786,FPUH Osman Sp.j. S.A.,7252145262,poprawny,False,False
787,Krzyszczak Sp. z o.o. Sp.k. Sp. J.,1571840900,poprawny,False,False
788,PPUH Bartela Spółka z o.o.,6409951235,poprawny,False,False
789,Spółdzielnia Stanisławek sp.k.,2728270900,poprawny,False,False
790,Milczarczyk-Pochroń Sp. z o.o. Sp.k. sp. z o.o.,173-929-57-83,poprawny,False,False
791,Puto-Duży Sp. z o.o. sp. z o.o.,3736050792,poprawny,False,False
792,Ciesiółka Sp.k. sp.k.,6617071588,poprawny,False,True
793,Basak Sp.k. Sp. z o.o.,3149982503,poprawny,False,False
794,FPUH Ciężka s.c. Sp. J.,6882850317,poprawny,False,False
795,FPUH Foit-Legutko S.A. sp.k.,9394694347,poprawny,False,False
796,Mendak Sp.j. S.A.,4906072311,poprawny,False,False
797,Stowarzyszenie Ciuła Sp. J.,464-844-94-14,poprawny,False,False
798,FPUH Kusztal Sp.j. sp.k.,0771130628,poprawny,False,False
799,Maćków-Żuberek s.c. Sp. z o.o.,8335090251,poprawny,False,False
800,Gabinety Palica Spółka z o.o.,8132357074,poprawny,False,False
801,Wojtczuk Sp. z o.o. Sp.k. Spółka z o.o.,0116880925,poprawny,False,False
802,FPUH Brachman Sp. z o.o. Sp.k. Sp. z o.o.,9069130988,poprawny,False,False
803,FPUH Bazyluk-Cydzik S.A. sp.k.,6737945771,poprawny,False,False
804,Fundacja Jop s.c. S.A.,425-064-20-78,poprawny,False,False
805,Stowarzyszenie Kiełbowicz-Tatarczuk i syn s.c. S.A.,7776755561,poprawny,False,False
806,Grupa Prokopczuk-Łuksza s.c. sp.k.,6543627189,poprawny,False,False
807,Kij-Piksa Sp. z o.o. Sp.k. sp.k.,2686270366,poprawny,False,False
808,Walencik-Hanc Sp.j. sp. z o.o.,2657327595,poprawny,False,False
809,FPUH Świerkot-Matula Sp.k. Sp. z o.o.,5155323410,poprawny,False,False
810,Stowarzyszenie Hawrylak Sp. z o.o.,8222618963,poprawny,False,False
811,Fundacja Tułacz Sp. z o.o.,0267672099,poprawny,False,False
812,Stowarzyszenie Zysk S.A. Sp. J.,9551512290,poprawny,False,False
813,Stowarzyszenie Brzeźniak-Klorek i syn s.c. Sp. z o.o.,5970996250,poprawny,True,True
814,Gabinety Latko-Okła Sp. z o.o. Sp.k. Sp. z o.o.,344-765-04-74,poprawny,False,False
815,Chorążewicz Sp.k. Sp. z o.o.,5586652540,błędny,False,False
816,Grupa Grądziel Spółka z o.o.,8102131253,poprawny,True,False
817,Mysiak-Szałaj Sp.j. Sp. J.,591-297-51-94,poprawny,True,True
818,Gromala Sp.k. Sp. J.,330-165-83-74,poprawny,False,False
819,Fundacja Kunysz-Ogrodowicz S.A. sp.k.,0123428936,poprawny,False,False
820,Pacocha i syn s.c. sp.k.,4968436459,poprawny,False,False
821,Gabinety Gubernat Sp. z o.o.,017-509-61-79,poprawny,False,False
822,Stowarzyszenie Nóżka-Łakota Sp. z o.o. Sp. J.,5757574751,poprawny,False,False
823,Sławik S.A. S.A.,5677722660,błędny,False,False
824,PPUH Ceynowa s.c. Sp. J.,229-231-06-70,poprawny,False,False
825,Fundacja Kojder i syn s.c. sp.k.,4337976620,poprawny,False,False
826,FPUH Szymanik Sp.j. sp. z o.o.   ,5496919285,poprawny,True,True
827,Lemke S.A. S.A.,5633535740,poprawny,False,False
828,Jaźwiec-Jagieło Sp. z o.o. Sp.k. Sp. J.,,brak,False,False
829,Supeł s.c. S.A.,,brak,False,True
830,Stowarzyszenie Rećko-Waloszek s.c. sp.k.,782-457-59-87,poprawny,False,False
831,FPUH Martin sp. z o.o.,8843660447,poprawny,False,False
832,Szlufik Sp. z o.o. Sp.k. S.A.,4743974291,poprawny,True,True
833,Zarzeczna-Toś S.A. Spółka z o.o.,0459908020,poprawny,False,False
834,Gogola Sp.k. sp. z o.o.,1555165177,poprawny,False,False
835,Gabinety Madziar-Szykuła S.A. Sp. z o.o.,0037003325,poprawny,False,False
836,Grupa Wnuczek Sp. z o.o. Sp.k. Spółka z o.o.,7068103907,poprawny,False,False
837,Żach Sp. z o.o. Spółka z o.o.,8263280946,poprawny,False,False
838,PPUH Bartel-Korbel Sp.j. Spółka z o.o.,4614707984,poprawny,False,False
839,Żyto Sp. z o.o. sp. z o.o.,3943945709,poprawny,False,False
840,Kapałka S.A. sp. z o.o.,2537657692,poprawny,False,False
841,Stowarzyszenie Widuch Sp. z o.o. Sp. z o.o.,009-004-04-79,poprawny,True,True
842,Kulma S.A. Sp. J.,5146040144,poprawny,False,False
843,Grupa Langier-Łaskawiec S.A. S.A.,2011379843,poprawny,False,False
844,Błażejak Sp.j. Sp. J.,6007676206,poprawny,False,False
845,Spółdzielnia Strzoda Spółka z o.o.,,brak,False,False
846,PPUH Ragan Sp.j. S.A.,,brak,False,False
847,Grupa Jaroszuk Sp. J.,2923616184,poprawny,False,False
848,Stowarzyszenie Truchel s.c. Sp. J.,5715586867,poprawny,False,False
849,Fundacja Maciejko-Świstek S.A. Sp. J.,3081721431,poprawny,False,False
850,Fundacja Semik sp. z o.o.,000-413-21-12,poprawny,False,True
851,Siebert s.c. Spółka z o.o.,9907075509,poprawny,False,False
852,Fundacja Drobek Sp. J.,7060717484,poprawny,False,False
853,Jambor-Kazana Sp. z o.o. Sp.k. sp. z o.o.,9705487396,poprawny,False,False
854,Kozieja-Dziewit Sp. z o.o. Sp.k. S.A.,1827496802,poprawny,False,False
855,Kamyk s.c. sp.k.,5612137738,poprawny,False,False
856,Zaguła-Chalimoniuk Sp. z o.o. Sp.k. Sp. J.,9737112222,poprawny,False,False
857,Taranek i syn s.c. Sp. J.,5816704682,poprawny,False,False
858,Laskus Sp. z o.o. sp.k.,3210219232,poprawny,False,False
859,Bobrowicz-Kapcia S.A. Sp. z o.o.,8033242601,błędny,False,False
860,Eckert s.c. Sp. z o.o.,4253733775,poprawny,False,False
861,FPUH Cader-Nazarko Sp. z o.o. Sp.k. sp. z o.o.,8217819239,poprawny,False,False
862,Fundacja Pielach Sp. z o.o.,5603567936,poprawny,False,False
863,Gabinety Sieczko i syn s.c. sp.k.,1205464755,poprawny,False,False
864,Stowarzyszenie Stępka Sp. J.,9899927517,poprawny,False,False
865,Indyk Sp.j. Spółka z o.o.,4498355396,błędny,False,False
866,Dryka Sp.j. sp.k.,6392435887,poprawny,False,False
867,Fundacja Magryta-Iciek S.A. sp. z o.o.,9527536743,poprawny,False,False
868,Wiekiera s.c. S.A.   ,8601347787,poprawny,False,False
869,Dywan i syn s.c. Sp. J.,7917665128,poprawny,False,False
870,PPUH Miodek-Armata Sp.k. sp.k.,4216309008,poprawny,False,False
871,Dziechciarz-Ledzion Sp.k. sp.k.,9948532085,poprawny,False,False
872,PPUH Szyca-Pietraś Sp. z o.o. Sp. z o.o.,9947113630,poprawny,False,False
873,Fundacja Wojtoń Sp. J.,4699673311,poprawny,False,True
874,Tlałka-Walentynowicz Sp.j. Spółka z o.o.,376-855-07-82,poprawny,False,False
875,PPUH Świadek-Sierżant Sp. z o.o. Sp. J.,6263355643,poprawny,False,False
876,Trybus Sp.j. Sp. z o.o.,7069556077,poprawny,True,True
877,Fundacja Ciesiółka Sp.k. Spółka z o.o.,7223989833,poprawny,False,False
878,PPUH Konstanty Sp. J.,8041847246,poprawny,False,False
879,Skierka-Pyś Sp.k. Sp. z o.o.,3190924877,poprawny,False,False
880,Glanc-Tadla Sp. z o.o. Sp. z o.o.,428-178-52-29,poprawny,False,False
881,Handzel Sp. z o.o. Sp.k. Sp. z o.o.,880-622-07-25,poprawny,False,False
882,Cebo-Józefczak S.A. sp. z o.o.,1329016200,poprawny,False,False
883,Pietrasiak-Ochwat S.A. S.A.,8599648623,poprawny,False,False
884,Gabinety Kluj-Barszczak Sp.k. Sp. z o.o.   ,9666450577,poprawny,False,False
885,Grupa Hajder-Świerad i syn s.c. Spółka z o.o.,6320374768,poprawny,True,False
886,FPUH Tułacz sp. z o.o.,,brak,False,False
887,Pietraś-Pleśniak S.A. S.A.,1553482011,poprawny,False,False
888,Stowarzyszenie Dudczak S.A.,6597595459,poprawny,True,True
889,Ciuruś Sp.k. sp.k.,9812657427,poprawny,False,False
890,Buchholz-Lipok S.A. Spółka z o.o.,023-693-62-61,poprawny,False,False
891,FPUH Ruszczak-Gzyl i syn s.c. Sp. z o.o.,,brak,False,False
892,Haremza-Koniec s.c. Spółka z o.o.,8298493309,poprawny,False,False
893,Kasiak-Prażuch i syn s.c. sp.k.,4412833378,poprawny,False,False
894,Lelonek-Palus S.A. Spółka z o.o.,4132971501,poprawny,False,False
895,Piestrzeniewicz-Nieścioruk Sp.k. Sp. z o.o.,4377693667,poprawny,False,False
896,Wakuła-Burdach S.A. Sp. z o.o.,1110286713,poprawny,False,False
897,Fundacja Grymuza-Goworek Sp.k. Spółka z o.o.,5910245103,poprawny,False,False
898,PPUH Ciechowicz-Katana i syn s.c. S.A.,1494981941,poprawny,False,False
899,PPUH Jędrasiak Sp. z o.o. Sp.k. sp.k.,3406527759,poprawny,False,False
900,FPUH ŚLEZIAK SP. Z O.O.,3722010914,poprawny,False,False
901,Gabinety Pabis Sp. z o.o. Sp.k. sp.k.,3766189431,poprawny,False,False
902,PPUH Masłoń Spółka z o.o.,6277657259,poprawny,False,False
903,Wiech Sp. z o.o. Sp.k. sp. z o.o.   ,5595501784,poprawny,False,False
904,Bok-Gospodarek Sp. z o.o. S.A.,899-936-07-94,poprawny,False,False
905,Grupa Gilewicz sp.k.,1767993594,poprawny,False,False
906,Fierek-Nijak Sp. z o.o. Sp.k. Sp. z o.o.,8303736069,poprawny,False,False
907,Spółdzielnia Wojtiuk-Brodowicz Sp. z o.o. Sp.k. Sp. J.,4907938847,poprawny,False,False
908,Grupa Elsner Sp.j. S.A.,1537012428,poprawny,False,False
909,FPUH Wydmuch i syn s.c. Spółka z o.o.,1448811211,poprawny,False,False
910,FPUH Gawliczek Sp. z o.o. sp.k.,8781794156,poprawny,False,False
911,PPUH Kempka i syn s.c. sp.k.,1122528837,poprawny,False,False
912,Stróż Sp.k. S.A.,3239791379,poprawny,False,False
913,Fundacja Banyś Sp. z o.o. sp. z o.o.,0950556054,poprawny,False,False
914,Grupa Fras Sp. z o.o. Sp.k. S.A.,7885190537,poprawny,False,False
915,Chruszcz Sp.k. S.A.,2456185177,poprawny,False,False
916,Grupa Lenarcik sp. z o.o.,5129391303,poprawny,False,False
917,FPUH Bisaga Sp. J.,,brak,False,False
918,Fundacja Wacławczyk-Pacholik Sp.j. Sp. z o.o.,7568142980,poprawny,False,False
919,Spółdzielnia Wiatrak i syn s.c. Sp. z o.o.,963-845-26-99,poprawny,False,False
920,Dębniak Sp. z o.o. Sp.k. sp.k.,7016934298,poprawny,False,False
921,Spółdzielnia Szaruga i syn s.c. Sp. J.,1623419036,poprawny,False,False
922,Grupa Drygała Sp. J.,,brak,False,False
923,Stowarzyszenie Sobiło-Janc Sp.j. Spółka z o.o.,7843614240,poprawny,False,False
924,Mzyk-Kurnik s.c. Spółka z o.o.,4373476424,poprawny,False,False
925,FPUH Pindor sp.k.,8214584149,poprawny,False,False
926,SPÓŁDZIELNIA FIUTAK S.A. SPÓŁKA Z O.O.,389-982-78-02,błędny,False,False
927,Smorąg-Kozaczuk s.c. sp. z o.o.,2146449363,poprawny,False,False
928,FPUH Miara Sp. z o.o. Sp.k. Spółka z o.o.,,brak,False,False
929,Kolber-Grys Sp. z o.o. Sp.k. sp. z o.o.,3351040966,poprawny,False,False
930,FPUH Nalewajko-Haponiuk s.c. sp.k.,1149830749,poprawny,False,False
931,Stowarzyszenie Garczyk Sp.k. Spółka z o.o.,1189394065,poprawny,False,False
932,FPUH Gramza-Wawrzyńczyk Sp.j. Sp. z o.o.,3332470737,poprawny,False,False
933,Spółdzielnia Dykas Sp. z o.o. S.A.,2127602505,błędny,False,False
934,FPUH Ryczko s.c. sp. z o.o.,6163248882,poprawny,False,False
935,Adamiuk-Wojtaszak Sp. z o.o. Sp.k. S.A.,3646871918,poprawny,False,False
936,Faryna-Kruś S.A. Sp. J.,9208283231,poprawny,False,False
937,Miksza-Ruman s.c. Spółka z o.o.,8157245006,poprawny,False,False
938,Strycharz-Trzepizur S.A. sp. z o.o.,9113717856,poprawny,False,False
939,Spółdzielnia Szczepan-Albin Sp. z o.o. Sp.k. sp.k.,4442182997,poprawny,False,False
940,  PPUH Młot-Pronobis Sp. z o.o. Sp.k. Spółka z o.o.,8905670868,poprawny,False,False
941,Katana S.A. S.A.,5515848268,poprawny,False,False
942,Rećko i syn s.c. Spółka z o.o.,0542960802,poprawny,True,False
943,CIARKA-FURA SP. Z O.O. SP.K. SP. Z O.O.,6481880443,błędny,False,False
944,PPUH Pogorzelec Sp.j. sp. z o.o.,8164321263,poprawny,False,False
945,PPUH Franik-Karwan Sp.j. sp. z o.o.,036-258-63-19,poprawny,False,False
946,FPUH Wlaźlak Sp. z o.o. Spółka z o.o.,4026355822,błędny,False,False
947,Gabinety Pyszczek Spółka z o.o.,4898803153,poprawny,False,False
948,Kuzior-Kinal S.A. Spółka z o.o.,0404333357,poprawny,True,False
949,Stowarzyszenie Hajdasz Sp. z o.o.,,brak,False,False
950,Krzykała-Łabaj Sp. z o.o. Sp.k. sp. z o.o.,6530601199,poprawny,False,False
951,FPUH Glanc-Sierpień S.A. Sp. J.,8002300911,poprawny,False,False
952,FPUH Stochaj Sp.j. S.A.,5774491603,błędny,False,False
953,Stowarzyszenie Bereda Sp.j. sp.k.,3687509261,poprawny,False,False
954,Grupa Korpal-Bryzek Sp. z o.o. Sp.k. S.A.,4556114048,poprawny,False,False
955,Wiencek-Pabisiak Sp.j. S.A.,6608112603,poprawny,False,False
956,Fundacja Pioch i syn s.c. Sp. z o.o.,0627153126,poprawny,False,False
957,Gabinety Głuszko S.A.,9177682934,poprawny,False,False
958,Gabinety Kielczyk-Malcher s.c. Sp. z o.o.,8735437882,poprawny,False,False
959,Słomiany-Dylik Sp. z o.o. Sp.k. Sp. J.,570-908-59-94,poprawny,False,False
960,Konstanty-Klekot S.A. sp.k.,2699969967,poprawny,False,False
961,Wałęsa-Indyk S.A. sp.k.,4285969328,poprawny,False,False
962,Spółdzielnia Pieczarka sp. z o.o.,1234266986,poprawny,False,False
963,Grupa Fraszczyk Sp.j. Sp. z o.o.,7607234836,poprawny,False,False
964,PPUH Marko Sp. z o.o. sp.k.,2804056129,poprawny,False,False
965,Stefanik-Skiepko s.c. sp. z o.o.,6418696564,poprawny,False,False
966,Szafarz Sp. z o.o. Sp.k. Sp. J.,2385951433,poprawny,False,False
967,Hirsch-Niedźwiadek S.A. Spółka z o.o.,0027300866,poprawny,False,False
968,Fundacja Wizner-Budniak Sp.j. Sp. z o.o.,3950016804,poprawny,False,False
969,Fundacja Mętel S.A.,2839762055,poprawny,False,False
970,Wielgos-Kobza s.c. Sp. z o.o.,7266292501,poprawny,False,False
971,Tomaszkiewicz Sp.j. sp.k.,3337312552,poprawny,False,False
972,Stowarzyszenie Szpyrka-Dacko Sp.k. sp. z o.o.,211-920-61-36,poprawny,False,False
973,Bronka Sp. z o.o. sp.k.,4449029508,poprawny,False,False
974,FPUH Sołtysek s.c. Sp. z o.o.,3734167811,poprawny,False,False
975,Koloch S.A. sp. z o.o.,1798213485,poprawny,False,True
976,Gabinety Jonak S.A. S.A.,3831828565,poprawny,False,False
977,Spółdzielnia Micał Sp. z o.o.,7706736825,poprawny,True,True
978,Fundacja Majtyka sp. z o.o.   ,5871469211,poprawny,False,False
979,Stowarzyszenie Pikor sp.k.,0898436994,poprawny,False,False
980,Gabinety Miodek-Zbroszczyk i syn s.c. Sp. z o.o.,9386948425,poprawny,False,False
981,Krzysztoszek-Wasyluk i syn s.c. S.A.,887-071-52-30,poprawny,False,False
982,Fundacja Kozubal-Szkoła Sp.j. sp.k.,7461917792,poprawny,False,False
983,Spółdzielnia Szymajda Sp.j. Sp. J.,2258937085,poprawny,False,False
984,  Grupa Pakos Sp. J.,4056695792,poprawny,False,False
985,Koniecko Sp. z o.o. Sp.k. Spółka z o.o.,,brak,False,False
986,Stowarzyszenie Drop sp. z o.o.,8946338912,poprawny,False,False
987,PPUH Kaluga-Godzik S.A. Spółka z o.o.,7256292698,poprawny,False,False
988,  Stowarzyszenie Giedrojć-Pokusa i syn s.c. sp.k.,1865507844,poprawny,False,False
989,Grupa Reichel sp. z o.o.   ,0349189110,poprawny,False,False
990,Szoka S.A. Spółka z o.o.,0153641540,poprawny,False,False
991,FPUH Siara S.A. Spółka z o.o.,9367813670,poprawny,False,False
992,Stowarzyszenie Pyszka Sp. z o.o.,0527698197,poprawny,False,True
993,Usarek-Wietecha i syn s.c. sp. z o.o.,3888562256,poprawny,False,False
994,Spółdzielnia Zygmuntowicz i syn s.c. S.A.,8744227581,poprawny,False,False
995,Stowarzyszenie Majsterek-Gierat Sp.k. Spółka z o.o.,9428249118,poprawny,False,False
996,PPUH Kurczak Spółka z o.o.,539-313-21-54,poprawny,False,False
997,Hawrylak-Gul Sp. z o.o. Sp. J.,682-144-48-82,poprawny,False,False
998,Kobos-Złotek s.c. Sp. J.,3677462026,poprawny,False,False
999,FPUH Piejko Sp.k. sp. z o.o.,8123123922,poprawny,False,True
1000,Dyjach-Lempart s.c. Sp. z o.o.,8364723871,poprawny,False,False
1001,Gabinety Lizoń-Nalewajek s.c. sp. z o.o.,2577545841,poprawny,False,False
1002,Morys-Chojak Sp. z o.o. Sp.k. sp.k.,7683160823,poprawny,False,False
1003,Muzyk-Terka Sp. z o.o. Sp.k. sp. z o.o.,7399205228,poprawny,False,False
1004,PPUH Hinca sp. z o.o.,8823255399,poprawny,False,False
1005,FPUH Kostro Sp. z o.o. Sp.k. Sp. J.,7732643095,poprawny,False,False
1006,  Spółdzielnia Misior S.A.,9970292717,poprawny,False,False
1007,Osada Sp. z o.o. Sp.k. Sp. J.,1375298830,poprawny,True,True
1008,Stowarzyszenie Jop i syn s.c. Sp. J.,0832004876,poprawny,False,False
1009,Kryk-Pleśniak s.c. Sp. J.,5852386004,poprawny,False,False
1010,Moskalik Sp.k. sp.k.,5171523919,poprawny,False,False
1011,Gabinety Frelek Sp. z o.o. Sp. z o.o.,4374830930,błędny,False,False
1012,Grupa Szymaniuk Sp. z o.o.,2602213212,poprawny,False,False
1013,Podpora-Filek S.A. Sp. J.,1116612208,poprawny,False,False
1014,PPUH ROGACZ SP. Z O.O.,3930493665,poprawny,False,False
1015,Kopytko Sp. z o.o. Sp. z o.o.,2421140863,poprawny,False,True
1016,Neska Sp. z o.o. sp. z o.o.,9462093555,poprawny,False,False
1017,Gładka-Błażejewicz Sp. z o.o. Sp. J.,9701371248,poprawny,False,False
1018,Spółdzielnia Dyczko-Sprycha Sp. z o.o. Sp.k. sp. z o.o.,3041202707,poprawny,False,False
1019,Łaś-Citko Sp.j. sp. z o.o.,9907166904,poprawny,False,False
1020,Grupa Frycz s.c. Spółka z o.o.,203-403-01-04,poprawny,False,False
1021,Krenc Sp. z o.o. Spółka z o.o.,9157955464,poprawny,False,False
1022,Pytlarz-Lazarek Sp.j. Sp. z o.o.,0801810300,poprawny,False,False
1023,Waraksa s.c. Sp. z o.o.,5712901506,poprawny,False,False
1024,Megger-Parzyszek Sp.j. S.A.,3510458478,poprawny,False,False
1025,Stuglik-Kliszcz Sp. z o.o. Sp.k. sp. z o.o.,5885766947,poprawny,False,False
1026,Stowarzyszenie Dziewa sp. z o.o.,9627466628,poprawny,False,False
1027,Roda-Piksa Sp. z o.o. Sp. z o.o.,4666145908,poprawny,False,False
1028,Stowarzyszenie Satora Spółka z o.o.,0049388199,poprawny,False,False
1029,Łabno-Janic Sp. z o.o. sp. z o.o.,0499809494,poprawny,False,False
1030,Fundacja Kopyść Sp.j. sp. z o.o.,7971669844,poprawny,False,False
1031,Pawełko-Kwarciak i syn s.c. S.A.,7943325624,poprawny,False,False
1032,Sporek Sp.k. Spółka z o.o.,2620370873,poprawny,False,False
1033,Spółdzielnia Ryfa Sp. z o.o. Sp. J.   ,4181359987,poprawny,False,False
1034,Fundacja Słobodzian Spółka z o.o.,8018644820,poprawny,False,False
1035,Basa i syn s.c. S.A.,857-082-00-46,poprawny,False,False
1036,PPUH Sugier sp. z o.o.,3691496116,poprawny,False,False
1037,Dunal s.c. sp.k.,2769704092,poprawny,False,True
